code,vulnerable
"void anonymous(char * dataArray[])
{
    char * data = dataArray[2];
    {
        char source[100];
        memset(source, 'C', 100-1); /* fill with 'C's */
        source[100-1] = '\0'; /* null terminate */
        
        memcpy(data, source, 100*sizeof(char));
        /* Ensure the destination buffer is null terminated */
        data[100-1] = '\0';
        printLine(data);
        
    }
}",0
"void anonymous(unsigned int data)
{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        
        if (data < UINT_MAX)
        {
            ++data;
            unsigned int result = data;
            printUnsignedLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",0
"{
    wchar_t * password = passwordArray[2];
    {
        HANDLE pHandle;
        wchar_t * username = L""User"";
        wchar_t * domain = L""Domain"";
        /* Use the password in LogonUser() to establish that it is ""sensitive"" */
        
        if (LogonUserW(
                    username,
                    domain,
                    password,
                    LOGON32_LOGON_NETWORK,
                    LOGON32_PROVIDER_DEFAULT,
                    &pHandle) != 0)
        {
            printLine(""User logged in successfully."");
            CloseHandle(pHandle);
        }
        else
        {
            printLine(""Unable to login."");
        }
    }
}",0
"void anonymous(int64_t * data)
{
    {
        
        printLongLongLine(*data);
    }
}",0
"void anonymous()
{
    char * data;
    char * dataBuffer = (char *)ALLOCA(50*sizeof(char));
    if(staticFive==5)
    {
        
        data = dataBuffer;
        data[0] = '\0'; /* null terminate */
    }
    {
        size_t i;
        char source[100];
        memset(source, 'C', 100-1); /* fill with 'C's */
        source[100-1] = '\0'; /* null terminate */
        
        for (i = 0; i < 100; i++)
        {
            data[i] = source[i];
        }
        data[100-1] = '\0'; /* Ensure the destination buffer is null terminated */
        printLine(data);
    }
}",1
"void anonymous()
{
    if(1)
    {
        {
            WSADATA wsaData;
            int wsaDataInit = 0;
            struct sockaddr_in service;
            struct hostent *hostIP;
            SOCKET connectSocket = INVALID_SOCKET;
            char recBuffer[4096] = """";
            char msgBuffer[255] = """";
            do
            {
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                hostIP = gethostbyname(MAIL_SERVER);
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr = *((struct in_addr*)*hostIP->h_addr_list);
                service.sin_port = htons(25);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                
                /* Receive initial response from SMTP server */
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send HELO */
                sprintf(msgBuffer, ""HELO %s%s"", MAIL_SERVER, CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send MAIL FROM: <sender@mydomain.com> */
                sprintf(msgBuffer, ""MAIL FROM:<%s>%s"", ""sender@example.com"", CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send RCPT TO: <receiver@domain.com> */
                sprintf(msgBuffer, ""RCPT TO:<%s>%s"", ""receiver@example.com"", CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send DATA */
                sprintf(msgBuffer, ""DATA%s"", CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                sprintf(msgBuffer, ""%s%s"", ""Shhh, I'm sending some  stuff!"", CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send blank line and a period */
                sprintf(msgBuffer, ""%s.%s"", CRLF, CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
                /* Send QUIT */
                sprintf(msgBuffer, ""QUIT%s"", CRLF);
                if (send(connectSocket, msgBuffer, strlen(msgBuffer), 0) <= 0)
                {
                    break;
                }
                if (recv(connectSocket, recBuffer, sizeof(recBuffer), 0) <= 0)
                {
                    break;
                }
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                closesocket(connectSocket);
            }
            if (wsaDataInit)
            {
                WSACleanup();
            }
        }
    }
}",1
"void anonymous()
{
    
    if (SYSTEM(data) <= 0)
    {
        printLine(""command execution failed!"");
        exit(1);
    }
}",0
"void anonymous()
{
    while(1)
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            struct sockaddr_in service;
            SOCKET listenSocket = INVALID_SOCKET;
            SOCKET acceptSocket = INVALID_SOCKET;
            char contents[65536]; /* Assume file contents is less than 65k to make this test case easier to implement */
            FILE * pFile;
            pFile = fopen(FILENAME, ""r"");
            if (pFile != NULL)
            {
                if (fgets(contents, (int)(65535), pFile) == NULL)
                {
                    printLine(""fgets() failed"");
                    /* Restore NUL terminator if fgets fails */
                    contents[0] = '\0';
                }
                fclose(pFile);
            }
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                listenSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (listenSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = INADDR_ANY;
                service.sin_port = htons(TCP_PORT);
                if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                if (listen(listenSocket, LISTEN_BACKLOG) == SOCKET_ERROR)
                {
                    break;
                }
                acceptSocket = accept(listenSocket, NULL, NULL);
                if (acceptSocket == SOCKET_ERROR)
                {
                    break;
                }
                
                if (send(acceptSocket, contents, strlen(contents), 0) != strlen(contents))
                {
                    break;
                }
            }
            while (0);
            if (listenSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(listenSocket);
            }
            if (acceptSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(acceptSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
        break;
    }
}",1
"void anonymous(int * data)
{
    {
        
        free(data);
    }
}",0
"char * anonymous(char * data)
{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        
        data[0] = '\0'; /* null terminate */
    }
    return data;
}",0
"void anonymous()
{
    char * data;
    char dataBuffer[100] = """";
    data = dataBuffer;
    if(staticReturnsTrue())
    {
        {
            /* Read input from a file */
            size_t dataLen = strlen(data);
            FILE * pFile;
            /* if there is room in data, attempt to read the input from a file */
            if (100-dataLen > 1)
            {
                pFile = fopen(FILENAME, ""r"");
                if (pFile != NULL)
                {
                    
                    if (fgets(data+dataLen, (int)(100-dataLen), pFile) == NULL)
                    {
                        printLine(""fgets() failed"");
                        /* Restore NUL terminator if fgets fails */
                        data[dataLen] = '\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    if(staticReturnsTrue())
    {
        {
            int i, n, intVariable;
            if (sscanf(data, ""%d"", &n) == 1)
            {
                
                intVariable = 0;
                for (i = 0; i < n; i++)
                {
                    
                    intVariable++; /* avoid a dead/empty code block issue */
                }
                printIntLine(intVariable);
            }
        }
    }
}",1
"{
    char * password = myStruct.structFirst;
    {
        HANDLE pHandle;
        char * username = ""User"";
        char * domain = ""Domain"";
        /* Use the password in LogonUser() to establish that it is ""sensitive"" */
        if (LogonUserA(
                    username,
                    domain,
                    password,
                    LOGON32_LOGON_NETWORK,
                    LOGON32_PROVIDER_DEFAULT,
                    &pHandle) != 0)
        {
            printLine(""User logged in successfully."");
            CloseHandle(pHandle);
        }
        else
        {
            printLine(""Unable to login."");
        }
        
        free(password);
    }
}",0
